Week,Price,Promotion,Sales,TV_Spend,Radio_Spend,Print_Spend,Search_Spend,YouTube_Spend,Social Media_Spend
450,11.749393645529143,0,419.2713044217354,875.7532251440094,740.0659864500396,2982.5958551290773,1934.137657784288,1887.7756638431574,2115.108459491138
451,7.357442345,1,713.6896702058283,3997.1611216734655,2546.439541486975,4284.932767772456,2518.441472158067,4445.863623617773,3047.921705782154
452,13.385098084788352,1,515.2952154739996,3012.8191238111226,3536.5383597533473,4985.821779,3318.1017024336484,4017.7501969458185,1570.6587301024256
453,14.955698787802909,0,291.66392784430434,2408.9990416113933,3548.892262476581,2436.5442816008263,1158.678799650355,569.3682473444267,4948.954497113056
454,5.936514260420162,1,702.4774639896897,4578.594732926312,2179.0517829007263,1941.3443412353413,1350.1841619422853,4175.872162434601,2753.914790219745
455,18.06698181623252,0,230.95548289133822,1000.388670377681,4737.6139399611375,4579.939836283995,4367.455622750978,1852.370407573232,1373.7293483652934
456,7.777113275630533,0,589.9689485289175,2716.8129693088663,1253.1066450655144,1360.5895808425462,1653.1471575008266,1173.530590626205,2646.800373052726
457,8.380436379804857,0,567.1994617,551.0914014533859,2751.617507970023,3269.430118,2210.877490888299,1518.4887788168357,4398.868082861709
458,14.920247601245945,0,319.60821556856564,2608.9728889735684,3608.9778944787026,2325.714908814265,4420.723329275526,2608.6091196881257,598.1305690597802
459,12.03126590651621,0,454.04583821770575,753.3647405682681,3637.1111265131417,684.8706422999987,3484.1652322992013,2411.9056718060497,3557.9935359827996
460,12.490933987565985,1,426.5927910390605,1034.6806232063236,3418.875305,2062.798134,2037.7034570375974,1799.9928471840203,2965.855085572676
461,6.922324768,1,631.8572572459057,1028.868110496972,1738.7969605333708,1693.5283512620356,3576.6479557607936,1274.9824499316471,1263.0109746656099
462,17.086037328146123,0,142.75402657843222,3421.446359522286,1202.9295590897989,3587.410192745691,588.5744692163616,3930.0385533897615,4178.643976872143
463,14.25581369156315,1,482.1977716046813,3857.201956694405,3361.731470720199,4769.557239613631,3810.3919700511437,4955.494026807127,2159.9808006830253
464,7.030730649641841,0,643.6922350782959,3125.1594429372185,3196.8595226274697,1706.212343,2691.572182323078,4000.062111888607,1822.1091296697834
465,10.60999050538394,0,520.6297975020467,4829.776468135438,1307.1020463015843,4151.596726182568,4159.319662780075,1831.7163545219355,4226.563363356055
466,17.156148991025454,1,330.92578321679594,2186.9176078566684,3673.126155067535,749.1191762228428,4795.869434029108,1601.6403263546001,3373.362707862491
467,13.52532568979931,0,463.85200304714465,1785.7043882683734,2548.2739628014538,2921.5445451791593,4666.048472725558,1479.496442296722,4542.165877
468,6.629731686993957,0,696.3830013085212,4408.696076852571,3504.922662214188,817.4752866945256,4591.6926955490335,1115.1278352006634,3334.4766665203974
469,10.591655686839301,1,680.6593616255311,1506.1812733375368,4268.151858965678,4703.148460087877,2804.764801702492,2980.9874736153556,3833.6794606945186
470,8.640415977,0,593.8693377,4834.501427482751,1263.7779285961542,3948.580762508256,2120.6395136252213,3224.301673790049,4264.006533168258
471,12.761983304805895,0,345.97489225635644,554.6951361041736,586.1519059857651,3460.7746004206656,2592.6589612880275,3674.7619729841176,746.3283615947162
472,17.650416933079843,0,282.1214582,4864.454720184375,4005.9616387810406,4207.533717310989,3604.5320149101235,3560.960169201506,3992.2203149122115
473,11.544007022066296,0,551.6410664,694.2196037775925,3243.6384131867717,3413.8390800657344,4477.989996,1815.499900775221,3261.6791683230954
474,11.500130455524847,1,526.4490882519445,4510.144012,3648.3780632995476,4860.2497872843105,1431.438363500538,1986.3995242858095,812.7850843183696
475,18.580263534905555,0,266.6981344809903,2874.6549908883494,4271.697387448891,3712.8107653914717,4631.8692130776635,3566.8154094905203,2788.6006484092177
476,13.642781187609087,0,376.9297555607841,4968.341582536851,4112.649206710252,4660.963743120111,4168.311043864501,2072.5143835263275,871.0613509277925
477,13.492866310961103,0,443.7707227652442,832.0845413092949,4824.140661179711,2827.093514047871,4904.852068302056,1456.8043532869087,3811.7624077545006
478,8.928648378130841,0,610.9284083733974,2992.3442798059436,2911.707854834532,1026.789858418382,4461.132979767592,2184.5126916353283,2959.2577125404737
479,14.115841217556895,0,412.32844174171566,4861.861410285946,2698.230346969574,2876.799746403577,1759.717984,1724.3787091008994,4791.080918355338
480,13.638657011260946,0,256.60572923292716,2853.9402987656695,2308.4923995082854,1070.9277262839198,976.8016010482146,897.4072454836001,1324.1091720729642
481,10.952772055127959,0,433.24650615965794,3332.2938716086815,1191.6096927989204,3166.2206562938227,1005.0848239621488,4235.625060244941,3227.150536341703
482,19.860433488487708,0,24.368938058018436,3630.869100430777,3076.732547969101,2671.2187723744833,1810.5049336022425,4339.001251206663,1452.1196055672112
483,18.22836447,0,197.2205986636725,2545.434791,1746.5563594669045,3301.5892902475175,3263.8267579304265,1488.8763507509575,3263.2924312732926
484,16.243794351152232,1,399.8507641477092,3324.0113603782856,4645.883804958389,545.2114147467422,4119.4414674372765,791.4748978634079,3751.923660623854
485,13.060183826195008,1,578.3543303537266,3129.414403653951,3124.3586192469393,1376.7822124491386,4546.626381417042,3824.7234680803076,3750.369481982924
486,11.930897028419453,1,579.5633967660077,4555.211047,3167.780812286496,2710.9869436045888,3306.8902296615474,1451.8788163853617,4167.8329580717445
487,7.7734609283479905,0,611.3063075650812,704.5087115365604,2097.160973946545,4777.266027151107,525.3409073662418,2270.459702465871,4340.976025812425
488,9.586062110219356,0,380.5850659221249,1764.3343531650364,733.9520838996837,2226.240681598213,1338.4254943334008,788.6086350682247,847.7227682022967
489,16.609411997348154,1,116.19384491866991,4776.851678344514,642.8469441784488,2409.674117241356,948.7679173401557,1518.2131314129583,2044.7022068258184
490,11.80623430906327,0,398.2733047377488,4506.187027509123,2405.0081486893887,3716.1324005297997,2134.960140060545,4068.060252483361,3592.0513416191257
491,18.23404274854252,0,154.55243893141983,2550.4553875357083,880.5442014375703,3217.067407787531,2756.0794713518567,4119.784011118409,2743.6382932604547
492,7.218667045182931,1,695.2446952770074,3290.5966901069155,3230.811299930626,1845.1676754424996,695.2873036035238,1431.8817119946968,1358.0417603965616
493,12.625206440204547,1,496.2896051,1748.2153234150971,4464.378525378459,2348.6737800534247,2068.1508910804487,2011.6123029801029,2987.1930657501407
494,14.70448526031963,1,321.7157128309052,1346.5452187569258,4473.116674334249,1479.649094857546,1306.3085358139515,1104.0728859218461,2333.460437447647
495,12.75272684461889,1,469.3266431450548,2586.6428222299196,3465.7043455950457,4847.096566085938,3411.8157481649328,833.7768362821507,2255.172249444373
496,18.338403373774806,0,216.43933912794756,2090.0850261172377,1450.5432416281897,1087.8547170081188,2589.225662,4964.7727150178425,4143.891728460487
497,19.843449227437098,0,174.04493838129537,3126.452503328924,4383.485741114924,2173.2655305488875,2728.9294112025896,3450.1727806017766,2334.192502244816
498,6.737519875120546,1,587.0713939901023,849.8058663424317,4487.420458909437,616.2753749900504,2424.613046150575,2939.4342913924343,619.0452746619087
499,6.949323561153815,0,617.8506011713181,4884.776634497749,1384.9411322883143,1498.007713700959,4802.088697189552,3944.743251823848,761.2850250099107
500,6.954861703401816,1,769.1463036403704,4937.948350158213,3818.4173859680477,4012.120122710697,1466.3080630470345,4280.3472185947585,4353.098187612291
501,15.217656441057914,0,316.5804512151778,3641.7277130888533,1789.3379701720532,1405.2885452999576,2824.9891692974343,4130.216456201274,4822.7036450563455
502,10.59014143243757,0,566.7864774,2912.433648548542,4111.881405588183,860.2853113803452,3812.0781576440118,574.4275218044447,3597.842014050684
503,15.99971991898859,1,472.69443858815293,1892.8742732884748,4987.570549566212,2635.039309300355,3005.7998591055316,1340.6355418572432,2139.657323450361
504,11.082072093304681,0,534.2104826802838,4162.077588681269,635.1170239822677,544.8615563053332,4680.593985725605,3447.0738595302396,4723.701421076274
505,14.414100819980954,1,481.84427341381837,3581.2902764924565,4538.146396059194,881.4476949184993,2200.857600385779,2190.917065117833,3482.613888690811
506,16.547870085183405,0,367.9253607743718,1231.7762270520109,3301.8374011939613,4134.316413033388,2586.541125979301,4921.171929774981,4299.500971397019
507,13.223238659823808,1,467.5604294221395,4599.172330222291,4880.221786241696,3971.6300518682287,898.3504184662779,3494.321566872143,3946.335368166542
508,13.09255385675009,0,406.9966275696964,4201.417593,2592.542828868924,4618.124691822032,3240.495999733678,4804.470089281429,2206.126920976666
509,6.323514879284517,0,710.4650062240403,4774.099609813658,4313.245687571181,4345.319461598373,1796.9538580164772,1406.5091674060723,2654.159903828535
510,11.161726143641523,0,402.8089038807959,3765.7377877476197,780.7733086922476,3574.2900345791813,1221.3906778200599,4387.806626517604,1337.5946946564477
511,13.186657298374064,0,311.4394798834803,3260.3683817110546,2008.7557253523307,735.4978578529827,2950.3908180702865,1946.085376168514,1814.0634519833034
512,11.929712384996149,1,546.4191374175599,2382.093663307785,801.5744198804448,4022.8187809399587,2895.3961852095977,4953.0416370701305,4001.5654757893476
513,18.511730002826383,0,183.4766576023029,4697.278175,4889.044100655818,4304.798648782522,841.4223855082139,1209.5990243291628,4522.902763473987
514,18.59795948179234,0,251.1408705344677,4397.287502751838,4176.382582723265,4095.869655973795,3641.9695407251274,2823.5291847724698,3760.071904631353
515,17.328760708831425,0,277.42863438407045,703.4840154778524,4336.463395606867,2788.155658886117,3306.974857928838,4067.800402267049,2593.2816349548725
516,10.62947113,0,431.53906532290944,618.6513852,4720.843541452524,1548.0582739226675,1350.5777723592373,2446.8911627181615,889.2917102288638
517,15.759487275313015,0,207.58268668185698,2194.085150951223,882.9656875390341,4303.984891,2612.456879693197,2606.378271,756.2657691
518,10.929326916044147,0,431.4153271405734,4147.489988518248,2235.1891663100005,3772.232643830623,3741.4531241535196,4938.6010797758345,2184.465040757842
519,8.488903984636385,0,571.0207760281307,4942.742582,819.6570006980096,4913.425284749832,2882.460832435744,2413.886676,2587.197734454484
520,10.143539653263225,1,540.9647120770829,1176.8760099658768,1448.568956975129,1200.616689901698,2279.700842826066,3218.324452695786,3241.042799959836
521,6.064469499283032,0,561.8871920737023,3173.588219084608,1532.1459966695256,1515.4906237342477,1950.5230613642464,745.4284730381781,529.2028462414875
522,9.976662635069708,1,574.9227387807207,2214.008854839597,2610.982449714104,1453.091674466762,3246.772399898241,4289.945360946171,4953.7530070983785
523,11.911133258917573,0,523.8461558862057,4864.614790165714,1708.5297535413915,4066.428954296015,4725.989142396083,3416.756220407946,2137.724975318193
524,19.33221342171245,0,156.7119767634681,4289.535154110689,954.4014806799249,1341.0828340255316,3522.8517821486753,2318.090462882661,4316.425987105046
525,9.701158793294374,0,391.4794598600153,4272.479171200121,1253.7099009234846,799.9692342048775,836.3565663634197,572.7629297953389,2907.350175
526,18.53680308808281,0,110.43125331715763,2609.1192190773663,1162.7400359844091,4993.523629635329,2573.082380669602,3162.5096926707674,1086.9775454000592
527,8.432874137352457,0,573.624816,2366.687760519493,4878.845590605342,611.6774515031711,4508.708591797824,556.9602281787298,4089.0449864053485
528,7.864533466388741,1,638.8877299820265,1730.331823688178,3916.8162811331313,4258.598270714896,925.0809161,505.4162625905806,3694.2218371394424
529,12.784931846482474,0,426.3046993091642,753.6897349,4854.9265937130285,2144.1507869779375,4949.940704618945,3272.443529672096,2873.462382181526
530,15.08767053946109,1,450.4698294623153,4391.250693,2478.8321892855884,4287.269568910169,4770.812271404396,1350.5768030054942,2815.488911
531,5.664983762034222,0,609.2554403826296,4158.054541085349,1752.6581674819547,2995.7922104501527,852.2351632844413,1363.493973731429,893.6582258791763
532,8.315987976,0,619.3643803089286,4998.729529787588,4092.319387,4557.340533,4700.3599420229975,3439.7220462473465,3451.3202685824335
533,11.835254997519746,0,425.13514982610707,4984.865766832574,1968.1426311851606,4667.868439,2134.096656,741.6373457271843,4600.603200894349
534,9.96506504,1,620.0718857759005,2999.4426752118234,1847.2251816740672,540.9418158,4301.191251841381,1910.3250266355035,919.6021364961126
535,15.689316190224828,0,193.7586903,3960.4433683122975,1546.2769649352404,839.3547919675473,2382.725019709722,1172.4435596390858,1685.8015279200722
536,12.667408940619751,1,473.51084320318034,4751.445784470926,1083.555402009059,1626.6142830688495,2483.848007161321,3110.7936640844023,4560.385880489444
537,7.405386584058503,0,631.2977908222744,4323.413258048351,1654.0837745754468,3511.9193736357574,3354.093909398942,3477.943196273281,1779.5475941890697
538,18.41698068972636,0,234.09017223012714,1613.0664578443896,2098.9388681324945,4497.224884301777,3985.148386741925,3745.111341195696,3442.7465248096687
539,9.393585132250394,0,515.5455117562263,2527.448608895421,3532.973936655787,2569.7387808228323,652.0511792671189,1648.5404761335444,2906.6817422441486
540,15.966966634466353,1,344.4229199885025,1081.2173681817276,781.5417899875321,3231.3790232341944,3169.2019798721044,901.6238824,3183.474222517379
541,16.69873668658115,1,161.28887768265903,4793.229622664251,1447.2812284940433,1348.249337580025,1340.2984734381694,854.0764562385402,2371.050057097639
542,19.44736550384153,0,29.771733605649366,3227.785855,4140.606381312544,4122.350752467584,2056.7728303844133,2417.681968028257,1849.961617
543,12.477611997861521,1,486.9781543126866,1528.8926247655822,1161.1486561269685,4852.976501090614,2065.858997698474,4756.299840782218,718.4005282835103
544,14.237532731966482,0,322.58654223037365,3522.653079826355,2041.9031593513469,1708.6951981156885,2610.7715309951914,1479.7806541116106,3849.2642268237387
545,10.023144402193006,1,636.7226414169273,3281.577082060531,4390.965148361631,2726.7167822024585,2003.6138534427803,1655.337206036972,3857.4205798740204
546,15.172689401180998,1,273.8730333126668,2111.732231147782,1197.1639001454919,887.5224972786821,983.125033,953.9996094763652,3518.2658303542544
547,11.950752287994796,1,405.97679542565095,1011.0091648983306,872.3157602818545,3016.1149540833576,1155.3293233645313,3225.0662325226863,3396.3520465382926
548,11.564785470866333,1,404.3359056953843,3522.079380167598,2680.420977860049,2762.5254883100624,650.4709350249395,3559.427932762287,1596.727094753868
549,17.832012936741584,0,169.2259571297194,2841.3846540670697,1860.8878007534138,1149.964178697849,2616.1208839793944,3393.190437,600.5522019483104
550,5.752532652,0,757.1844225689537,3975.432762810377,3035.3376401773435,2489.297959031338,4795.014626838449,4375.086093701515,4139.219285984478
551,18.229436417478027,0,156.3387356222799,2840.735755,4117.122007175638,2003.4709343895347,1020.5385064165245,2688.9162576173226,2710.123410631221
552,17.781047567428352,0,178.54391389583986,4334.816751433431,1117.1681966873443,2848.2389388733523,4758.190218513869,1105.056683,1880.7715881617826
553,12.595493803426837,0,462.41641615497247,2983.580774485185,3113.145880494282,3135.4445094295966,3800.126816294421,1802.3230881698569,958.6935805125653
554,12.353042813084425,0,357.4661651838012,3024.220871909238,2774.7894217543876,538.2301037324428,3368.7446132037344,3480.934880396083,782.2471590562478
555,10.427110520532352,0,505.4048613358144,4444.941211962552,1148.354537059398,3924.5269232729993,3403.749898956033,3259.0488818370195,2069.900248078298
556,19.912606875226015,0,216.24764524086993,2315.6728979557865,3307.993184880421,3708.5643133778335,4220.274418,2889.5140838433313,4121.316791451232
557,6.667539991307619,0,616.5039579581397,1103.0685280278833,1731.3818803734723,2148.2887379293497,981.1393897091962,3573.339884099092,4634.256872002237
558,13.853228534429105,0,372.54050693962506,629.5220434100254,2695.2544334480563,738.2117100596822,2771.3944560449377,3368.258826679847,4535.381140758791
559,15.225223851686255,1,434.7538212985868,3898.1176505312856,870.2254592467784,3897.196429032727,3636.9101221734136,4465.962002592283,4640.003756373447
560,19.014950123254167,0,194.54696043400705,3291.392981090591,2568.1282574613037,4798.288222151596,3140.6920028310365,3137.0736986523348,4584.764044082042
561,16.703052452851423,1,454.81978336424874,3668.358956446506,1879.0856061926913,1580.6821820990638,4247.505819604826,4003.706114152504,2872.511382201781
562,14.657708042173203,0,279.03984666780775,1458.3387267900985,4200.715450334094,1955.8607618166704,825.2226905510818,1619.1822018491055,1487.3703735060672
563,6.752184752,0,655.6819785497398,1113.671640140464,756.4042714881573,1327.1580026681672,3608.1546777462468,3551.821630650806,4091.2096227656916
564,10.606002752472012,0,477.9551722234456,565.4509955054687,2383.7327371324845,3096.2125550517785,2903.124787,4559.873533,1461.7083868366055
565,7.082624638219778,0,577.6528283,2077.6440146296864,2562.941408591471,1196.7862759135473,2206.2238879097454,2235.7954755492497,1702.4327454045608
566,18.218190986982705,0,77.92983596576774,3154.6295908458487,3762.5273433460343,2102.8727455762073,2031.2374200531387,4005.968843,1549.644448201468
567,16.244317333454646,0,265.2216711355526,2265.0982029487955,3084.2940879059497,3636.5585627041833,3293.746847483868,3761.551855379459,2817.4208166311264
568,16.363051801958438,0,276.49789429913716,2468.6371491067807,3502.455517373815,3020.5219235420677,4509.479185899192,767.8678859232011,1948.2237867608596
569,14.783847766603161,0,294.4898732123945,4568.714125221868,3996.7217854329024,2239.0815394757083,2732.791667455019,3116.787393308325,1193.7022233140365
570,12.605653054050645,1,544.1145738327534,2067.1496016048513,4379.913381461849,2391.1232081339385,4211.2542383461405,1085.8520714036108,2539.2803535224707
571,7.249565891952458,0,704.7167838328171,2812.9527012191484,1912.4397352511173,3029.4989718045326,2309.703718297854,4852.936275,4432.582574533251
572,9.945423300575776,0,510.9792442253888,4026.4385573351437,2921.1021741375635,526.3912754922259,960.7750825692945,4151.333762152954,3067.487847274875
573,7.053736887153359,0,521.8537128580709,2284.4425204457157,4280.486352976399,853.2944080412444,776.7758140638734,993.7571056120405,4452.5102264941415
574,15.873697142785147,0,177.2038024909598,3299.390151025431,4952.530089342754,4465.661304933552,731.004671,1047.8839894145528,1381.4248328561184
575,7.4034316403300755,1,668.3098714599648,4380.636689360354,4502.836899696935,850.4554509108084,2210.6756388095146,3175.1323471067853,1251.382431526493
576,15.531703252575284,0,291.7979408589114,4772.842806459389,2171.6026818096952,3680.616182947273,2017.5698787612894,2052.0012837793247,3090.0970656428913
577,15.38383084393857,0,264.7204150428762,1161.8306641806707,1378.249327483927,4640.171738490737,3730.716606301563,657.0763658289918,2584.9800569582285
578,11.889567184869334,0,537.2441443349663,4669.644313226725,2702.2664183296492,1718.076219,3842.696757131896,2937.3867852487388,3470.776887411306
579,7.028429811770785,0,627.5929828714653,2714.523318857922,3837.386533,2167.2114667678143,728.8428597518292,2245.302948586311,4075.820559620517
580,9.722012392010551,0,491.0166042628021,1662.0997473453126,2716.5608183898394,3060.1463263012233,1495.0546830005674,954.8442157,3880.882830434794
581,9.801396636133273,1,649.6014489942155,2566.110903072176,2674.313884911508,4467.690363373631,1734.1783257150487,4108.641765151922,4740.175281463525
582,15.505776997149402,0,375.5084902946325,4910.146588784647,4272.0368948681025,4738.575142671891,2964.253928642642,4617.845443754627,2292.153841206552
583,6.706145291205865,0,582.0632630950266,2716.7814229679134,2126.317005802339,3828.0346165007063,1150.3185075812762,3904.672703063585,1428.7403401168135
584,17.436029693241363,0,157.50541966019708,1979.382246293787,4369.0760366524055,889.7889238461231,1102.7354873000018,4200.900395073248,2979.1068797654857
585,16.41510935278871,0,231.0789350972818,3350.303844425266,2330.621604282756,3511.1936999068284,4747.050001435811,1474.2075526975282,998.3440408603351
586,7.794603772614108,0,611.0173891281975,1580.655284501869,1977.0489755525273,2346.366748426979,4118.913082840014,1686.0782791337044,1799.8300549923415
587,15.787465726683342,0,164.68649795521017,841.3849764889876,2542.954600398645,2618.154497709777,1312.9470594102663,1438.3739313463448,1435.496249
588,15.027697722017328,0,227.47615501893853,1079.9587485979214,3931.011314036908,721.1677565532966,2329.5551355747093,3942.785441145038,2284.536725586864
589,16.221812001663892,0,156.27317504680744,1076.206275309976,1067.009125387974,1359.7796270586118,2100.298996659045,4765.626855205237,1000.4745875099692
590,7.833928331730418,0,471.6444294259423,1183.5621208053244,1383.886471424078,4057.3112339014147,4059.518333294333,3725.767430302562,643.2878504664403
591,7.363854832347029,0,591.4895223,1124.7222769223456,4781.501715483914,2542.814748715369,2795.9581241515493,4466.600441958002,3455.573020835143
592,8.547259788841313,0,503.8998685704914,3383.936351614466,1289.7123232161082,1857.4800873401698,1075.3238164706017,3374.1459269742763,3246.120402304122
593,10.488075547234635,0,453.8448609,1318.4603797961518,3054.7729306897454,2228.085832842312,3825.4642842030976,2244.4695525145958,3687.615212173975
594,16.904974715537016,0,237.3968761909094,2055.5027749573846,3106.9150999787203,4344.797809965561,2285.995902012135,2415.9272671863732,3471.7389812210477
595,16.06885906218275,0,136.73510269840102,4535.547844577053,2703.3100792261016,3870.495578322306,1683.1591143446617,838.9464447533218,1014.3260651407257
596,18.881773884177996,1,151.2410367395706,2632.8273811829254,3401.3536185956837,1725.4192873148725,2189.743799093241,641.5573786071174,1809.8549661904083
597,5.879443386479232,1,719.2110894711979,3504.0098233446224,1534.2202660892829,1028.7582809556798,2739.9045362310335,3629.640218850848,1082.8697445515857
598,5.173344215212784,1,779.3052804561048,1275.4394204073342,2986.980204995367,1633.9919973983226,2044.0198238765424,2472.930014050313,4293.375809218534
599,15.487082445511987,1,334.9023191038782,1365.3005846390183,2174.7796486110374,4643.404029746302,1588.5759766629103,2984.967806245833,3861.0664490998547
600,9.189312436912484,1,595.9727840396948,683.9087731991549,3477.502668331351,3117.1497703238992,2293.2591296179116,3009.4756143008735,1406.871513132091
601,10.011183433007263,1,404.4698912733189,1260.2077838247405,1135.5059451791726,2900.6609393515228,586.2780983745421,1748.1911599998564,2035.8915822045203
602,13.202030388717683,1,489.56392426883866,1753.656525643814,3068.948375777643,3183.771198616077,3976.2403074334125,2641.516298732708,4849.767465188964
603,6.536196846901978,1,749.4931918384976,1296.5471792453607,1333.7165992249566,2147.127195859319,1269.252021054136,2618.420998,3173.7171104584318
604,14.640416248220745,0,229.48516365579562,899.1614019067503,1753.8937840176638,4131.981591437807,697.5707613378676,2247.9224955253567,4105.200187855207
605,9.877211693467252,0,449.8183612,1042.8614199527037,1484.1941014561244,2854.7881218511243,3441.6441180728566,4193.039225304818,1690.6596564592812
606,14.490726864514874,1,371.47389751563725,2573.504456147266,1322.770009409677,1025.365562,3982.712579706525,2530.2380165941813,1445.2381408068736
607,17.510103696100785,0,188.54712615716736,1428.5017328260662,4215.699282023002,1080.7930617307834,4162.2310921677945,3216.4003602769453,4027.626179809468
608,7.566670000061445,1,700.2798324548014,2139.2143747163395,1785.6840544740064,2915.8661592617827,2720.7913219726997,4529.840541713717,3586.4260485414807
609,18.963096393717805,0,173.79948992452603,2765.377718846856,4672.057018390022,4714.565981318777,1424.1568311049339,4398.051302865151,3564.4006814529366
610,12.960322115936656,0,458.94844445840874,3606.776728832144,4864.669364053359,1887.5845475428944,3817.5245476242203,4506.899917006243,2986.8556182313723
611,18.843916477609525,1,347.43448517579185,676.9046292849453,3070.672114716938,4412.935259866483,3648.708847194517,1715.0224840925628,3036.1025424944696
612,8.115951233026673,1,724.5743448828044,4097.3467950906925,1143.5050519957688,3938.430139604957,1608.2183034642796,657.4211973862828,3810.638773878142
613,14.068439969063563,0,374.52531756367426,3325.551752709085,2185.4670952081156,1615.1559930810809,4565.334901382568,1674.8005995289814,1715.011165045379
614,11.058306759854071,1,470.5778095,867.9156437699236,4089.795185066963,663.5333674,969.6715613727305,1754.183055293189,2087.458096356301
615,16.613332867340198,1,339.83911758684485,4431.103808480498,2153.258279136817,958.3126931407223,4922.097078160966,4592.1214702623565,4422.365467340248
616,14.088634148199445,0,420.5690081323916,4643.925802,891.5774823625493,3778.222702313481,4371.115149398591,3421.592297770868,1889.8934045547098
617,12.417731854374777,0,400.66229525091387,774.8508193468869,3005.532099176846,1398.513821,3595.5439046558386,867.6678182100294,2958.3930712068454
618,18.694781096465128,0,190.98058961179208,1745.9494166624168,4303.043831732157,2170.719142274272,4724.374497259248,1109.2036820499552,3661.877588030078
619,10.656755962575204,0,568.6164939933116,4127.905759068776,4081.668742145761,2757.6462470289116,3750.400257456685,1200.5425649388894,4999.661720749295
620,8.299703073472722,0,607.7163969665315,3867.1686067264627,1288.0541305865895,3764.6067580257327,1357.0564866352065,3336.897866760154,2458.810991728994
621,14.121517802781375,0,332.3925862,1330.344587103698,3527.440765,1009.5405046660642,2489.702621507653,3809.363114781514,2426.417944812247
622,14.360426557592206,0,256.74666810405796,1442.0719550151964,1492.269185460412,2328.6488237485764,821.7636094923591,4368.397597544283,4291.647707451504
623,11.58641932357813,1,507.5667009,2167.124462561219,1481.933905484775,2682.8280911421293,2253.4584002965194,4732.864478628094,4124.764000669385
624,12.299150655340735,0,448.89903098949526,2680.353433359596,4433.322979873334,2933.7217878719284,3837.213588817439,1407.670508238988,3789.8414678054683
625,19.39330121,0,131.44268647241796,3282.1464718863317,1623.5102873310357,4182.622886278476,2238.9950791886786,1893.9761812582208,2584.533368
626,15.99028537095202,0,162.4733398280428,2160.111378063976,1684.6130593310504,1272.551877694476,1986.3237896066034,1581.452963351738,1957.726040723221
627,6.6590262722386555,1,726.2846959104526,2581.4062225991656,502.9402584,4135.241533,3179.1007512964034,2114.4270535976198,3239.2871716318186
628,8.181951063059165,1,792.7066839216451,3863.6192216019044,4418.010654,3617.952924634935,4424.9203804950275,4615.992983406873,4443.004819092384
629,19.633649516533385,0,139.4782090484541,665.0744130076905,4066.676659441106,3001.418663895317,714.1243665,3088.0065512271267,4476.998561938639
630,15.89698330690297,1,334.04792296201845,1635.9662495480934,3322.980207908051,3647.875416811574,2234.6169561488095,3821.863537960246,988.2425528169729
631,18.725676892169798,1,179.04353752067004,3710.073136480486,3876.195938,2354.079825282454,1212.083338168682,2705.536562570519,2427.576277159178
632,9.55792196,1,621.0134631503138,4528.430769592397,1184.2185534102132,1122.7891368565606,3629.094128293413,629.8606100125604,2591.2488028943726
633,16.128002901298885,1,301.6692810695094,2802.5484895204977,2562.4561756440894,3495.943581194153,975.7605219401069,788.8796869901645,4899.269154
634,15.710040627852672,0,303.61110794137255,2894.5106836939203,2080.487243069514,2861.02538,3491.6349136111003,2920.653640705486,3550.991069
635,9.420349781590627,0,482.4792875791236,982.2740510289923,921.9943681565742,3377.186602,1787.813918590583,3734.5506566901154,2332.6088776793176
636,13.26224488176058,0,308.8600261002181,2513.355650705546,2687.5871834671584,2020.994514628205,1395.1256618175112,1468.9873738792917,617.2604869351685
637,14.411226669054429,0,405.9668142222838,2896.777699047604,4643.328426541859,4580.899598029262,4713.586510212434,3748.593082965368,3044.233220446382
638,12.216977162411975,0,369.39345875822477,1591.1172663562834,680.2660357281252,3143.164408590096,583.3605953568014,4147.995980675806,932.3418903726026
639,17.40768059987019,1,305.12061999760505,1711.5945392722144,1811.5741107220724,884.3111793089322,2469.997724,2353.5386526295006,4255.024808064934
640,17.493035626969842,0,150.30498081441155,2197.778733970802,1433.9342129256656,2524.117958169929,597.3214661,3858.8865477984723,3886.3339725666297
641,17.75900822452335,1,206.5683428059324,590.3203899997686,1571.6599414956333,3903.6022463463546,2676.1687164694804,2318.1347764780694,2572.2912195868043
642,17.05135353647244,0,249.00020010406902,1949.3562451243022,4587.955483457188,4073.6055277952255,2754.713200074882,3552.577833,2431.448507937649
643,12.321252157957169,0,396.92661739823035,1451.5160314844509,2606.3107440543054,2725.6867374369144,1947.4811212763616,3937.986721937944,4538.025345059459
644,10.721574472235108,0,366.12029814931714,1973.738084800616,2598.3473582291845,4526.364068740855,1094.7279988626065,4963.669782386499,1798.0625768815778
645,17.47064425571556,0,188.4393531785874,1038.9295931866304,3922.5903910487705,1704.507967374339,2193.743919805139,2054.2849792861825,1620.5898294804686
646,12.353021878344002,1,539.4389354015502,4507.3727633295275,1195.214918022166,2347.694138,3525.183229696547,2349.6835125857515,4726.388447715929
647,8.695570979419728,1,692.8102459568854,3171.1660409932188,2692.6940934502286,4543.686097560365,4020.7811389000663,1245.290267345771,4141.606265390672
648,12.610152984833245,0,435.46331455230114,3555.9604361502033,2434.9334635447685,4533.155224122105,2888.3777107466403,1418.3287628081312,4192.815168802375
649,7.127747328788631,1,750.0365964974876,4051.2705737330225,3186.0981074599526,3585.707459711064,3154.254775,3620.2775116926996,1378.372164241665
